Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Channel Zero,2016–2018,TV-14,11 Oct 2016,44 min,"Drama, Fantasy, Horror",N/A,Nick Antosca,"Brandon Scott, Abigail Pniowsky, Marina Stephenson Kerr","An anthology series based on popular Internet Creepypastas Candle Cove, The No-End House, Butcher's Block, and The Dream Door.",English,"United States, Canada",5 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BMjExMTMxNjMwNl5BMl5BanBnXkFtZTgwNDA2OTYzNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"13,383",tt4820370,series,,,,,True,DOCUMENTALES.pdf,4
The Horror Vault Vol.1,2008,Unrated,31 Oct 2016,111 min,"Horror, Thriller","Rusty Apper, David Boone, Josh Card","Rusty Apper, Drew English, Nicolai Ketelsen","Claire Ross-Brown, Kim Sønderholm, Sally Wells Cook","Nine tales of human cruelty, nine tales of human depravity, nine tales of true horror",English,"Denmark, United States, Australia, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BMTMyMTQ0MzkwM15BMl5BanBnXkFtZTcwNjkwODI2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A,3.9,239,tt0369424,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Caza inocentes Vol.6,2012,N/A,N/A,160 min,Adult,"Max Cortés(co-director), Robin Reid(co-director)","Max Cortés, Robin Reid","Carol Vega, Daniela Xocolat, Jenny Hard, Jane Bond",N/A,Spanish,Spain,N/A,N/A,[],N/A,N/A,N/A,tt2435368,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Campesinos,1975,N/A,N/A,50 min,Documentary,"Marta Rodríguez, Jorge Silva","Marta Rodríguez, Jorge Silva",N/A,A Colombian documentary that expose the context of the indigenous-farmer movement in the early 70s.,Spanish,Colombia,2 wins,https://m.media-amazon.com/images/M/MV5BZTgwZmZhY2EtMzc1NS00ZTllLTg4OGUtNmE5YjcxZjIwOWQ2XkEyXkFqcGdeQXVyNTk5NDYyNjc@._V1_SX300.jpg,[],N/A,N/A,12,tt0199396,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Silvestre Pantaleón,2012,N/A,12 Feb 2012,65 min,"Documentary, Biography",Roberto Olivares,N/A,N/A,"The story of an elderly man from the Nahuatl-speaking village of San Agustin Oapan, Guerrero, Mexico. Told with a lyrical combination of lingering imagery and ethnographic detail, 'Silvestre Pantaleon' follows the protagonist as he struggles to pay for a curing ceremony and provide for his family. He dedicates himself to the only remunerative activities he knows: handcrafting rope for religious ceremonies and building seldom-used household objects that he alone still has the skills to produce. 'Silvestre Pantaleon' is a simple though universal tale of aging. It suggests both triumph (the household provided for and health recovered--through offerings to the hearth, the earth, the river, and the deceased) and reversal (the recognition that healing is but an ephemeral hiatus in the inexorable advance of time).",Nahuatl,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BZDI1YjYzNmUtNTEyYS00ODljLTg5MDgtNWNmZjc0ZWZmZjVjXkEyXkFqcGdeQXVyODczNDIyNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,14,tt1846739,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Los rollos perdidos de Pancho Villa,2003,N/A,21 Mar 2003,49 min,Documentary,Gregorio Rocha,Gregorio Rocha,Gregorio Rocha,"Intrigued by the legendary Mexican military leader Pancho Villa's little-known relationship with Hollywood, filmmaker and sleuth Gregorio Rocha goes on a search for lost footage that Villa commissioned from the American Mutual Film Company in 1914, allowing cameramen to follow him into war. The footage includes some of the first battle scenes captured in ""moving pictures."" Rocha documents his encounters as he scours the film vaults and back rooms of institutions across North America and Europe for the seven reels of film that immortalized Villa. His research unveils a legacy of fictional and documentary depictions of Villa dating from the silent film era, revealing a world unsure whether to venerate or to fear this imposing figure and the forces of popular revolution that he embodied.","Spanish, English","Mexico, Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BNzZlZGFhNWUtNWQ0Yi00NGQwLWE3YzEtNjdlNDg5YTgxMmUxXkEyXkFqcGdeQXVyMzgyMjgyMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,20,tt0405280,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Epopeyas de la revolución,1964,N/A,03 Dec 1964,70 min,"Documentary, History, War",Gustavo Carrero,N/A,N/A,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0162309,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
What's in the Bible? Vol 5: Israel Gets a King!,2011,N/A,N/A,57 min,Family,Phil Vischer,Phil Vischer,"Rhett McLaughlin, Link Neal, Phil Vischer","Episode 1: ""The People Want a King!"" Covering 1 Samuel and the life of Saul as Israel's first king. Episode 2: ""Kings Make Mistakes Too!"" Covering 2 Samuel and the first chapter of 1 Kings, including the reigns of King David and his son, King Solomon.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjI4MTA0OTQzM15BMl5BanBnXkFtZTcwNjkzMDA5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,5,tt2076990,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
El Memorial del 68,2008–,N/A,29 Sep 2008,90 min,History,N/A,N/A,N/A,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt1301007,series,,,,,True,DOCUMENTALES.pdf,N/A
"The History of Rock 'N' Roll, Vol. 7",1995,N/A,N/A,1 h,"Documentary, History, Music",N/A,N/A,"Duane Allman, Jeffrey Baxter, Chuck Berry, James Burton",Les Paul's invention of the electric guitar paved the way for later Rock 'n' Roll guitar heroes.,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTc5OTg1MTIxM15BMl5BanBnXkFtZTcwMTk3NDMyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,117,tt0148289,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"La Guerra de los Cristeros. El país del pánico, capítulo III",2002,N/A,N/A,44 min,Documentary,N/A,N/A,N/A,"War is cruel and civil war is the cruelest of all. With the Cristiada, Mexico lives this tragic and popular dimension. An internal fight in which the enemy factions were being put up in the...",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BY2M0YTQ5MDAtODJlYS00MTNiLWFkN2EtMzc1MTE3NmY1Yzg2XkEyXkFqcGdeQXVyNzk3MjM1NDA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7686174,series,,,,,True,DOCUMENTALES.pdf,N/A
Pokémon: Vol. 16: Totally Togepi,1999,N/A,N/A,N/A,"Animation, Family",N/A,N/A,N/A,N/A,N/A,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMTQ1MDA4NDYzNl5BMl5BanBnXkFtZTcwNzM1MDE2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,32,tt0251339,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Pokémon: Vol. 22: Hang Ten Pikachu,2000,N/A,N/A,N/A,"Animation, Family",N/A,N/A,N/A,N/A,N/A,Japan,N/A,https://m.media-amazon.com/images/M/MV5BODYwMjgyMTg1NV5BMl5BanBnXkFtZTcwNzQyNjgxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,45,tt0251345,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Pokémon: Vol. 20: The Final Badge,2000,N/A,N/A,N/A,"Animation, Family",N/A,N/A,N/A,N/A,N/A,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMTQ1MDA4NDYzNl5BMl5BanBnXkFtZTcwNzM1MDE2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,28,tt0251343,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Duvall Et Al,2018,TV-MA,05 Jun 2018,21 min,"Short, Drama",Youthana Yuos,Youthana Yuos,"Rick Shapiro, Helen Madelyn Kim, Brian Lampert","An ill-tempered older man, Duvall, and his caregiver, Mercedes, struggle to get along, especially after she tries to get him to talk about his son's suicide. After finally pushing her away, he must learn to open up or be left alone for good.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BYWYzNGYxOTAtYmNlMy00ZGJjLTgxN2QtNjVjNzkyMTgxYjE4XkEyXkFqcGdeQXVyNDU5ODYxNjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6760868,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Joe Gage Sex Files Vol.10: NYC Convention,2012,N/A,N/A,129 min,Adult,Tim Kincaid,N/A,"David Chase, Dale Cooper, Sven Norse, Seth Roberts",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4703436,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Chapo: el escape del siglo,2016,N/A,15 Jan 2016,86 min,Crime,Axel Uriegas,N/A,"Irineo Alvarez, José Sefami, Kristoff Raczynski","Crime drama inspired by real events recounts the sensational prison escape of Mexican drug kingpin Joaquin Guzmân Loera, aka El Chapo.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BYjgxNTM5ZWItNjE1OC00NWRmLWExNjQtOTQwM2I3MzRkNzVhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]",N/A,3.2,336,tt5344086,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
AND 1 Mix Tape Vol.4,2001,N/A,17 Jun 2001,20 min,Short,Michael Kuhn,N/A,"Phillip Champion, Luis Da Silva Jr., Waliyy Dixon, Grafton Ferguson",Highlight compilation video of summer basketball leagues across America and 'street' pick-up basketball games.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZWY4ZDEzMDEtZDU2OC00NjhjLTllNDEtNzdhNzRmMDBhOTA4XkEyXkFqcGdeQXVyMTMzODUxMzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",N/A,8.7,69,tt0302231,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Vozes da Turquia,2013,N/A,16 Jun 2013,N/A,N/A,Eryk Rocha,N/A,N/A,N/A,Portuguese,Brazil,N/A,N/A,[],N/A,N/A,N/A,tt9679242,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
