Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Frankenstein,2025,R,07 Nov 2025,149 min,"Drama, Fantasy, Horror",Guillermo del Toro,"Guillermo del Toro, Mary Shelley","Oscar Isaac, Jacob Elordi, Christoph Waltz","Dr. Victor Frankenstein, a brilliant but egotistical scientist, brings a creature to life in a monstrous experiment that ultimately leads to the undoing of both the creator and his tragic creation.","English, Danish, French","Mexico, United States",Nominated for 9 Oscars. 50 wins & 253 nominations total,https://m.media-amazon.com/images/M/MV5BYzYzNDYxMTQtMTU4OS00MTdlLThhMTQtZjI4NGJmMTZmNmRiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.5,"257,226",tt1312221,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Satyricon,1969,R,11 Mar 1970,129 min,"Drama, Fantasy",Federico Fellini,"Petronius, Federico Fellini, Bernardino Zapponi","Martin Potter, Hiram Keller, Max Born","In first-century Rome, two student friends, Encolpio and Ascilto, argue about ownership of the boy Gitone, divide their belongings, and split up. and split up. Allowed to choose who he goes with, the boy chooses Ascilto. Only a sudden earthquake saves Encolpio from suicide, and from there he has a series of adventures; eventually he reunites with Ascilto and they help a man kidnap a hermaphrodite demi-god from a temple. The god dies, and as punishment Encolpio becomes impotent and they search for a cure. The film is loosely based on the book Satyricon by Gaius Petronius Arbiter, the ""Arbiter of Elegance"" in the court of Nero. The book has only survived in fragments, and the film reflects this by being very fragmentary itself, even stopping in mid-sentence.","Italian, Latin","Italy, France",Nominated for 1 Oscar. 5 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BYTIyMGI0MjItZGE4Ni00OWE3LWI0ZjItNWRhOGI1YmMwNWFlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}]",N/A,6.8,"18,039",tt0064940,movie,N/A,"$1,135,943",N/A,N/A,True,CINE.pdf,
"Colmillos, el hombre lobo",1993,N/A,01 Jan 1993,85 min,"Horror, Mystery, Thriller",René Cardona III,"Rubén Galindo, Carlos Valdemar","Miguel Ángel Rodríguez, Olivia Collins, José Elías Moreno","""Colmillos, el hombre lobo"" is a surprisingly fun and enjoyable Mexican monster romp.**SPOILERS**Plagued by strange nightmares, Cristobal, (Miguel Angel Rodriquez) allows it to interfere with his horse-track job for Roman, (Jose Elias Moreno) and while making up the time, is attacked by Tara, (Julieta Rosen) a weird woman who gives him a strange statue. Noticing it's full of precious stones, he sells so he can quit his job and gain the love of Susana, (Olivia Collins) a socialite who frequents the racing track where he works but is unable to do so. Still troubled by the nightmares, a series of vicious animal attacks in the community confirms his fears that he has been cursed with the mark of the werewolf even though no one else believes him. As the attacks continue, he finally comes to believe that he has been cursed to become a werewolf and those around him try to stop it before more in the area are slaughtered.The Good News: This was actually surprisingly good with a lot of good things about it. One of the best features is the fact that it manages to incorporate the past traditions of the werewolf with a welcome infusion of Gothic trappings to be atmospheric while still keeping with tradition. This is nicely realized in the opening nightmare, where the night-time setting, the journey through the underground caves through POV and the unknown panting in the background and the disorienting design of the caves makes for a rather inspired intro before the attack happens, which provides a nice jump. This is continued nicely with the first sequence of him being afflicted with the curse, the night-time stable encounter. From being drawn into the wilderness by the mysterious woman in white, the eerie blue light being emitted in the distance, and the slow stalking around the area into the woods by himself while the animals are seeing visibly protesting the actions all are classic Gothic trappings being reworked here, and along with the dissent into the caves and the confrontation there, with the statue being found and the skeleton right there for a great jump all coming before the attack, and the scene is both hauntingly beautiful and unnervingly chilling, another classic Gothic exercise being put to good use in the modern times. There's even a good old-fashioned forbidden-romance angle thrown in that is put to good use, using it to build up to the finale that plays homage to the past traditions that are quite obviously worked out in advance but still playing true to the traditions of what's come before. The modern influences here come from the rather fun, brutal and enjoyable attack scenes, which are part of the film's best scenes. The first attack of the dog-walker is quite chilling, due to the atmospheric set-up and grisly action that follows within, and the second encounter is just as good with its taking place in a barn, allowing for the film to take some liberties with almost slasher-film like stalking moments within, like the knocked-over hay-bales, the unseen charging and the final attack making it quite enjoyable, as well as the second part where it continues on outside to grab the second victim. The best stuff, though, is the last half as it's filled with some great encounters with the hunters being stalked among the woods, the creature going into the house to continue the assault within, and the group tracking it back into the woods, complete with a lot of action, suspense and gore in the kills. Those have some good parts too, as they're vicious scratches and maulings, showing the victims getting really cut up and bloody. The last plus is the werewolf's look, which is pretty cool and unique in the genre, and the transformation is effective. These are its good parts.The Bad News: There wasn't a whole lot here that didn't work. The biggest flaw to overcome is the absolutely inane editing during the attacks, which aren't all that great. Rather than giving good, clear shots of what's going on, it tends to either rattle the camera back-and-forth so that the entire set-piece is so blurred it becomes a guess as to what's happening or the scenes are spliced together so rapidly that it's essentially being assaulted by thirty different cuts during a five-second sequence, almost negating the entire experience to the point of being unable to detect what's going on. That these rapid-fire edits only occur during the scenes of the werewolf's attacks are where it becomes even more of a hassle, as there's very little opportunity to see what's happening during the best part of the film and that's really the reason to see this one, making it stand-out even more. Also problematic is the film's rather cheesy-looking effects for the werewolf, which are really quite goofy and not really that realistic. While it looks good and unique, the fact that there's no way to get around the fact that the creature still looks a little silly, and the transformations to get there, can't be avoided. The last flaw to this one is the rather long portion of set-up it has within the racetrack and finally getting him to leave. It spends a little longer amount of time than it really should due to the fact that he's already left there, yet it still has a series of scenes afterward of them wandering around, which just eats up time it could've put to better use. Otherwise, these here are the film's flaws.The Final Verdict: Without much in the way of flaws and really packed with some good stuff, this here is a much more enjoyable effort than expected and gets a lot of stuff right. Highly recommended to fans of the creative side, the more Gothic-tinged horror or a Mexican horror fan, while those who aren't should heed caution.Rated UR/R: Graphic Violence, Nudity, a mild sex scene and some Language",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BNzg4YjllNjUtMjI1Ny00M2JkLTg5YTYtNjRlZjdkZWU3OGJkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,37,tt0359092,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Se permuta,1985,N/A,01 Dec 1985,103 min,Comedy,Juan Carlos Tabío,Juan Carlos Tabío,"Mario Balmaseda, Rini Cruz, Rosita Fornés","Gloria, Yolanda's mother, exchanges their old house in Guanabacoa for a modern apartment in Vedado to keep Yolanda away from her boyfriend, but her plans soon backfire.",Spanish,Cuba,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTc2ODE5MTQ1MV5BMl5BanBnXkFtZTgwMTI0NjIzMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,88,tt0122700,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El secreto de Romelia,1988,N/A,04 Dec 1988,100 min,Romance,Busi Cortés,"Busi Cortés, Alicia Molina, Ignacio Ortiz","Pedro Armendáriz Jr., Dolores Beristáin, Diana Bracho","An elder woman (Romelia), her daughter and her grandchildren take a few days on holidays to visit a small town outside the city. The town makes Romelia melancholy and her daughter wants to find out about the mystery of her unknown father.",Spanish,Mexico,6 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BZGVlMzk5NDQtN2E0Zi00ODgwLWJkMjYtYjIxYWE1YjU5MTQyXkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,52,tt0096067,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Malabar Princess,2004,N/A,03 Mar 2004,94 min,Drama,Gilles Legrand,"Gilles Legrand, Marie-Aude Murail, Philippe Vuaillat","Jacques Villeret, Jules-Angelo Bigarnet, Michèle Laroque",A man leaves his 8-year old son with his father-in-law who lives near the glacier where the boy's mother died.,French,France,1 nomination,https://m.media-amazon.com/images/M/MV5BMTIyMTEzMzE0M15BMl5BanBnXkFtZTcwODMxMzUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,688,tt0362048,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Los Muertos,2004,N/A,03 Nov 2004,78 min,Drama,Lisandro Alonso,Lisandro Alonso,"Argentino Vargas, Francisco Dornez, Yolanda Galarza","Vargas, a 54 year old man, gets out of jail in the prvince of Corrientes, Argentina. Once released, he wants to find his now adult daughter, who lives in a swampy and remote area. To get there, he must cross great distances in a small boat on the rivers, scoring deep into the jungle. Vargas is a quiet and self-contained man. He possesses the restraint of those living close to nature. A deep mystery surrounds him, the people he encounters and the places he goes through, all that taking in the unalterable world he finds almost unchanged after his long years of incarceration.","Spanish, Guarani","Argentina, France, Netherlands, Switzerland",7 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTcwNjQ2NzQyN15BMl5BanBnXkFtZTcwNjM1NzA1MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,6.7,"1,193",tt0407021,movie,N/A,"$3,027",N/A,N/A,True,CINE.pdf,
Scaramouche,1952,Approved,27 Jun 1952,115 min,"Action, Adventure, Comedy",George Sidney,"Ronald Millar, George Froeschel, Rafael Sabatini","Stewart Granger, Janet Leigh, Eleanor Parker","Andre-Louis Moreau is a nobleman's bastard in the days of the French revolution. Noel, the Marquis de Mayne, a nobleman in love with the Queen, is ordered to seek the hand of a young ingenue, Aline, in marriage. Andre also meets Aline, and forms an interest in her. But when the marquis kills his best friend Andre declares himself the Marquis's enemy and vows to avenge his friend. He hides out, a wanted man, as an actor in a commedia troupe, and spends his days learning how to handle a sword. When de Maynes becomes a spadassinicide, challenging opposing National Assembly members to duels they have no hope of winning, Andre becomes a politician to protect the third estate (and hopefully ventilate de Maynes).",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BN2Q5MTA3YWEtM2M3ZC00NDIzLWFjYWQtYTBjNGY4YjEzMGI3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"6,562",tt0045125,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Tyrannosaurus Azteca,2007,Not Rated,28 Feb 2011,86 min,"Action, Adventure, Comedy",Brian Trenchard-Smith,Richard Manning,"Ian Ziering, Marco Sanchez, Kalani Queypo",A band of 16th century conquistadors must fight for their lives when they realize they're going to be served as sacrifices to a god-like T-Rex.,English,"United States, Germany",N/A,https://m.media-amazon.com/images/M/MV5BZGQxNjgyNmUtMGQyMS00YWU4LTkzNDctOGEzMmM3ODI3NWMwXkEyXkFqcGdeQXVyNjM2NTM3ODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}]",N/A,3.0,"1,073",tt0925306,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Smoking,2018–,N/A,20 Apr 2018,N/A,Crime,N/A,N/A,"Ryûhei Matsuda, Ryo Ishibashi, Tomomi Maruyama","Seeking a greater justice, a band of homeless assassins flays their human targets and delivers the tattooed skins as proof of a contract fulfilled.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BN2RmNmMyN2EtN2NmYy00OTZkLWE4Y2QtMzFjNjk0YTRmZDY3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,609,tt8758778,series,,,,,True,CINE.pdf,1
Señales,2020,N/A,30 Jul 2020,4 min,"Short, Biography, Drama",Andrea Orellana,N/A,Blanca Regalado,"Blanca Regalado witnessed the femicide of her sister, Susan Regalado. In this short he recounts the horror that Susan lived with her life partner, with whom she had been married for 21 years and ended up stabbing her in her bed.",Spanish,El Salvador,N/A,https://m.media-amazon.com/images/M/MV5BZjA1ZjVjNzktOWZlOC00MTNlLWExMzUtNzQ0NTNmNDFmM2ZlXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12980578,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Septiembre,2015,N/A,07 Nov 2015,26 min,"Short, Drama",Rafa Alberola,Rafa Alberola,"Gabriela Baixeras, Carmen Redondo Herrero, Lucía García Aragoneses","Gabriela spends the last days of summer in the countryside. These are days that sway between monotony and boredom, the village's traditions, and the girl's dreams and desires. She is eleven and observes the world as if this was the last summer of her childhood.",Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BMWYyODgwMDMtNTFiOC00MDM3LThlN2EtZjMyMmU3YzE1NGMxXkEyXkFqcGdeQXVyNjYxMTcyNDk@._V1_SX300.jpg,[],N/A,N/A,5,tt6012900,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Se busca,1995–1996,N/A,15 Sep 1995,90 min,Reality-TV,N/A,N/A,José Antonio Gavira,N/A,Spanish,Spain,N/A,N/A,[],N/A,N/A,N/A,tt0381801,series,,,,,True,CINE.pdf,N/A
El séptimo cielo,1999,N/A,N/A,83 min,Drama,Juan Fischer,Juan Fischer,"Roberto De La Peña, Catalina Lago, Juan Pablo Shuk",N/A,Spanish,Colombia,1 win,https://m.media-amazon.com/images/M/MV5BZTEwMWQxNTItN2Y3Yi00M2ZjLTk0MzItZjdmY2YxMDIwYTgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTU5MjMwNzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,12,tt0213272,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Snatchers,2019,R,18 Feb 2020,96 min,"Comedy, Horror, Sci-Fi","Stephen Cedars, Benji Kleiman","Stephen Cedars, Benji Kleiman, Scott Yacyshyn","Mary Nepi, Gabrielle Elyse, J.J. Nolan","After status-obsessed teen Sara has sex for the first time, she wakes up the next day nine months pregnant-with an alien.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDkzZDVlOTAtYTRmYi00OWVjLThjZmYtYTA4YmQ3NmNmNWE5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,5.8,"3,695",tt10009030,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
En el séptimo día,2017,TV-14,08 Jun 2018,92 min,Drama,Jim McKay,Jim McKay,"Fernando Cardona, Gilberto Jimenez, Abel Perez","A group of undocumented Mexican immigrants work long hours six days a week, and then savor their day of rest on Sundays on the soccer fields of Brooklyn.","Spanish, Mixtec, English",United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BYWRhNWJiYWItZTcyMC00ZjJjLWIwNDAtNjM0YjA1OWUxYTNhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.1,323,tt6144092,movie,N/A,"$79,887",N/A,N/A,True,CINE.pdf,
La segunda noche,2000,Not Rated,31 Mar 2000,105 min,Drama,Alejandro Gamboa,Gabriela Ortigoza,"Irán Castillo, Mariana Ávila, Francesca Guillén","Girls just want to have fun; but often they must do some growing up first...and fast! Four teenage friends explore the grey area between sexual attraction and responsible behavior and just where love fits in. Between rocky family relationships and dalliances with potential boyfriends, it's quite a balancing act for an adolescent. Enjoy the laughter and heartache as these four try to get it right!",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMTU3MjE0NTY4M15BMl5BanBnXkFtZTgwNDUyNTgwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,284,tt0212495,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
The Seventh Seal,1957,Not Rated,13 Oct 1958,96 min,"Drama, Fantasy",Ingmar Bergman,Ingmar Bergman,"Max von Sydow, Gunnar Björnstrand, Bengt Ekerot","A Knight and his squire are home from the crusades. Black Death is sweeping their country. As they approach home, Death appears to the knight and tells him it is his time. The knight challenges Death to a chess game for his life. The Knight and Death play as the cultural turmoil envelopes the people around them as they try, in different ways, to deal with the upheaval the plague has caused.","Swedish, Latin",Sweden,9 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZDlmYTkzOWUtODQ0MS00MmM4LWE3ZjMtYTEwNGUwMmJkYzIxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.1,"211,758",tt0050976,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Serenity,2005,PG-13,30 Sep 2005,119 min,"Action, Adventure, Sci-Fi",Joss Whedon,Joss Whedon,"Nathan Fillion, Gina Torres, Chiwetel Ejiofor","Serenity continues the story of the TV series it was based upon (""Firefly""). River Tam had a secret - one in which she's not even aware - so dangerous, no one's safe, as an Alliance operative's sent to capture her, and all others are considered irrelevant to his job.","English, Mandarin",United States,9 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZWYwN2M1NWItMWI0YS00ZmJjLTk1Y2QtZjIxYmNhNGZkZDcwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.8,"314,280",tt0379786,movie,N/A,"$25,514,517",N/A,N/A,True,CINE.pdf,
Seven Samurai,1954,Not Rated,19 Nov 1956,207 min,"Action, Drama",Akira Kurosawa,"Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni","Toshirô Mifune, Takashi Shimura, Keiko Tsushima","A veteran samurai, who has fallen on hard times, answers a village's request for protection from bandits. He gathers 6 other samurai to help him, and they teach the townspeople how to defend themselves, and they supply the samurai with three small meals a day. The film culminates in a giant battle when 40 bandits attack the village.",Japanese,Japan,Nominated for 2 Oscars. 5 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '98/100'}]",98,8.6,"397,770",tt0047478,movie,N/A,"$820,278",N/A,N/A,True,CINE.pdf,
El sexto sentido,1964,N/A,10 Aug 1964,N/A,N/A,Enrique Carreras,"Federico Muelas, A. Pajero, Sirio Rosado","Arturo Fernández, Rafael Alonso, Pilar Cansino",N/A,Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BNjNjOTgwMzctZTUyZC00MTYxLTliNGYtODFjMGFiMmZlZWFlXkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt0055437,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Terminator 2: Judgment Day,1991,R,03 Jul 1991,137 min,"Action, Adventure, Sci-Fi",James Cameron,"James Cameron, William Wisher","Arnold Schwarzenegger, Linda Hamilton, Edward Furlong","Over 10 years have passed since the first machine called The Terminator tried to kill Sarah Connor and her unborn son, John. The man who will become the future leader of the human resistance against the Machines is now a healthy young boy. However, another Terminator, called the T-1000, is sent back through time by the supercomputer Skynet. This new Terminator is more advanced and more powerful than its predecessor and its mission is to kill John Connor when he's still a child. However, Sarah and John do not have to face the threat of the T-1000 alone. Another Terminator (identical to the same model that tried and failed to kill Sarah Connor in 1984) is also sent back through time to protect them. Now, the battle for tomorrow has begun.","English, Spanish","United States, France",Won 4 Oscars. 39 wins & 33 nominations total,https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,8.6,"1,276,343",tt0103064,movie,N/A,"$205,881,154",N/A,N/A,True,CINE.pdf,
Shutter Island,2010,R,19 Feb 2010,138 min,"Drama, Mystery, Thriller",Martin Scorsese,"Laeta Kalogridis, Dennis Lehane","Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo","In 1954, up-and-coming U.S. marshal Teddy Daniels is assigned to investigate the disappearance of a patient from Boston's Shutter Island Ashecliffe Hospital. He's been pushing for an assignment on the island for personal reasons, but before long he thinks he's been brought there as part of a twisted plot by hospital doctors whose radical treatments range from unethical to illegal to downright sinister. Teddy's shrewd investigating skills soon provide a promising lead, but the hospital refuses him access to records he suspects would break the case wide open. As a hurricane cuts off communication with the mainland, more dangerous criminals ""escape"" in the confusion, and the puzzling, improbable clues multiply, Teddy begins to doubt everything - his memory, his partner, even his own sanity.","English, German","Canada, United States",11 wins & 66 nominations total,https://m.media-amazon.com/images/M/MV5BN2FjNWExYzEtY2YzOC00YjNlLTllMTQtNmIwM2Q1YzBhOWM1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,8.2,"1,629,567",tt1130884,movie,N/A,"$128,012,934",N/A,N/A,True,CINE.pdf,
Mañana es para siempre,2008–2009,N/A,20 Oct 2008,45 min,"Drama, Romance",N/A,N/A,"Lucero, Fernando Colunga, Sergio Sendel","After the Rebeca (Barbara) catches innocent Eduardo kissing his first love Fernanda, she sends him to a far away land. Years pass and tragedy brings him back, vengeance fills his heart towards the Elizaldo family. And the series unfolds as he developed a secret identity in order to gain his revenge.",Spanish,Mexico,1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BOTUwOWYxNjItOWJhYS00ODdhLWI2ZTQtOTQyYTE3MGZlZGI5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,661,tt1316004,series,,,,,True,CINE.pdf,1
"Cóctel de camarones, en el día de la secretaria",1984,N/A,N/A,N/A,N/A,Alfredo Anzola,N/A,"Graciela Alterio, Alejandro Corona, Víctor Cuica","El día de la secretaria es para dos cosas, o te levantas una jeba o te levantas un billete. Así piensa FranciscoFerreiro orgulloso propietario del restaurante Le Francesito, pero ¿Que pasaría si el chef es asesinado después de una discusión con sus cómplices para efectuar un atraco al restaurante y, en su caída mortal, arrastra consigo la salsa rosada dejando a sus ayudantes un cóctel de camarones incompleto? ¿Qué pasaría si el Sr. Salas y el Lic. Pernía deciden revelar a su numeroso grupo de acompañantes, en medio de tremenda rasca, sus secretas intenciones sexuales? ¿Qué pasaría si Ferreiro además de esconder el muerto,como si nada hubiera pasado, decide levantarse a Consuelito, cajera del restaurante, en el preciso momento de la llegada de su esposa? ¿Qué pasaría si los cómplices del asalto, quienes no fueron informados de la muerte del cocinero, se presentan armados hasta los dientes a consumar el atraco mientras Honorio Arismendi, corroído por los celos que le producen los coqueteos de su buenisíma secretaria, decide desenfundar su arma para limpiar su honor? Estos y muchos más entuertos forman un despelote donde usted: Señor, Señora, Señorita se reirá de sus amigos, conocidos, familiares, cónyuges, amantes y, quien quita, de usted mismo.",Spanish,Venezuela,N/A,https://m.media-amazon.com/images/M/MV5BNDkxZDcxY2EtM2FlZi00MWQyLWJjZTctM2M5OWUzODA3ZGQ5XkEyXkFqcGdeQXVyNzIzMzAyODI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,22,tt0087108,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Siempre hay una primera vez,1971,N/A,25 Feb 1971,95 min,Drama,"José Estrada, Guillermo Murray, Mauricio Walerstein","José Estrada, Carlos Lozano Dana, Gonzalo Martínez Ortega","Ana Martín, Octavio Galindo, Ernesto Gómez Cruz","Three stories about women from different social classes, in which they face their first sexual experience in two stories that, by addressing the issue of losing their virginity without marriage, reveal the convictions and prejudic...",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BZDUwMzZmMzAtMzM1My00ZTIyLWJkZmYtMmI2NjYyMDJjZGZkXkEyXkFqcGdeQXVyNjc0NzQ3OTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,30,tt0064980,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Shaft,2000,R,16 Jun 2000,99 min,"Action, Crime, Thriller",John Singleton,"Ernest Tidyman, John Singleton, Shane Salerno","Samuel L. Jackson, Vanessa Williams, Christian Bale","New York Police Detective John Shaft is the lead detective on a sensitive case, a young black man is severely beaten. The man's companions tell Shaft that their friend humiliated the one who was spouting racial slurs at him. Shaft confronts him and he says he's Walter Wade Jr. , the son of a wealthy man. Shaft finds that he has the ID of a woman who's a waitress at the bar where Wade and the guy who was attacked were. When Wade continues to hurl racist comments, Shaft smacks him. Shaft later learns because of his actions Wade was granted bail and fled. Two years later, Wade returns and Shaft arrests him. At his hearing when the judge grants him bail, that's when Shaft throws his badge at the judge. He then sets out to get Wade by finding the waitress. Wade in the meantime asks a drug dealer named Peoples Hernandez to find the waitress and make sure she doesn't talk.","English, German, Spanish","Germany, United States",2 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BNThjNDFiMmUtYmY1Ni00YzQyLTk5ZDAtMDdiZmM2MGRkYTY2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.0,"84,415",tt0162650,movie,N/A,"$70,334,258",N/A,N/A,True,CINE.pdf,
Funny People,2009,R,31 Jul 2009,146 min,"Comedy, Drama",Judd Apatow,Judd Apatow,"Adam Sandler, Seth Rogen, Leslie Mann","George is a very successful stand up comedian who learns that he has an untreatable blood disorder and is given less than a year to live. Ira is a struggling up-and-coming stand up comedian who works at a deli and has yet to figure out his onstage persona. One night, these two perform at the same club and George takes notice of Ira. George hires Ira to be his semi-personal assistant as well as his friend.",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BNmNlMWQ3YmMtNzJlYi00NGJiLThhMjAtMGJlYjY0ZjZiYWU3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.3,"126,745",tt1201167,movie,N/A,"$51,855,045",N/A,N/A,True,CINE.pdf,
